,Area Code (FAO),Area,Months Code,Months,Year Code,Year,Value
198549,211,Switzerland,7004,April,1991,1991,-0.615
198550,211,Switzerland,7004,April,1992,1992,0.458
198551,211,Switzerland,7004,April,1993,1993,1.954
198552,211,Switzerland,7004,April,1994,1994,-0.518
198553,211,Switzerland,7004,April,1995,1995,1.077
198554,211,Switzerland,7004,April,1996,1996,1.336
198555,211,Switzerland,7004,April,1997,1997,-0.195
198556,211,Switzerland,7004,April,1998,1998,0.534
198557,211,Switzerland,7004,April,1999,1999,0.976
198558,211,Switzerland,7004,April,2000,2000,1.873
198559,211,Switzerland,7004,April,2001,2001,-0.526
198560,211,Switzerland,7004,April,2002,2002,0.968
198561,211,Switzerland,7004,April,2003,2003,1.09
198562,211,Switzerland,7004,April,2004,2004,1.236
198563,211,Switzerland,7004,April,2005,2005,1.293
198564,211,Switzerland,7004,April,2006,2006,1.202
198565,211,Switzerland,7004,April,2007,2007,5.2
198566,211,Switzerland,7004,April,2008,2008,0.255
198567,211,Switzerland,7004,April,2009,2009,3.189
198568,211,Switzerland,7004,April,2010,2010,1.795
198569,211,Switzerland,7004,April,2011,2011,4.227
198570,211,Switzerland,7004,April,2012,2012,0.959
198571,211,Switzerland,7004,April,2013,2013,1.521
198572,211,Switzerland,7004,April,2014,2014,3.004
198573,211,Switzerland,7004,April,2015,2015,1.94
198574,211,Switzerland,7004,April,2016,2016,1.356
198575,211,Switzerland,7004,April,2017,2017,1.085
198576,211,Switzerland,7004,April,2018,2018,4.626
198577,211,Switzerland,7004,April,2019,2019,1.542
198578,211,Switzerland,7004,April,2020,2020,3.859
198579,211,Switzerland,7005,May,1961,1961,-1.003
198580,211,Switzerland,7005,May,1962,1962,-1.585
198581,211,Switzerland,7005,May,1963,1963,-0.462
198582,211,Switzerland,7005,May,1964,1964,1.612
198583,211,Switzerland,7005,May,1965,1965,-0.651
198584,211,Switzerland,7005,May,1966,1966,0.705
198585,211,Switzerland,7005,May,1967,1967,0.068
198586,211,Switzerland,7005,May,1968,1968,-0.607
198587,211,Switzerland,7005,May,1969,1969,1.272
198588,211,Switzerland,7005,May,1970,1970,-1.162
198589,211,Switzerland,7005,May,1971,1971,1.48
198590,211,Switzerland,7005,May,1972,1972,-0.722
198591,211,Switzerland,7005,May,1973,1973,1.084
198592,211,Switzerland,7005,May,1974,1974,-0.71
198593,211,Switzerland,7005,May,1975,1975,0.067
198594,211,Switzerland,7005,May,1976,1976,1.118
198595,211,Switzerland,7005,May,1977,1977,-0.589
198596,211,Switzerland,7005,May,1978,1978,-1.216
198597,211,Switzerland,7005,May,1979,1979,-0.009
198598,211,Switzerland,7005,May,1980,1980,-1.483
198599,211,Switzerland,7005,May,1981,1981,-0.136
198600,211,Switzerland,7005,May,1982,1982,0.569
198601,211,Switzerland,7005,May,1983,1983,-1.263
198602,211,Switzerland,7005,May,1984,1984,-2.416
198603,211,Switzerland,7005,May,1985,1985,0.182
198604,211,Switzerland,7005,May,1986,1986,2.379
198605,211,Switzerland,7005,May,1987,1987,-2.097
198606,211,Switzerland,7005,May,1988,1988,1.659
198607,211,Switzerland,7005,May,1989,1989,1.744
198608,211,Switzerland,7005,May,1990,1990,2.314
198609,211,Switzerland,7005,May,1991,1991,-2.433
198610,211,Switzerland,7005,May,1992,1992,2.335
198611,211,Switzerland,7005,May,1993,1993,2.162
198612,211,Switzerland,7005,May,1994,1994,1.168
198613,211,Switzerland,7005,May,1995,1995,0.571
198614,211,Switzerland,7005,May,1996,1996,0.39
198615,211,Switzerland,7005,May,1997,1997,1.321
198616,211,Switzerland,7005,May,1998,1998,1.934
198617,211,Switzerland,7005,May,1999,1999,2.739
198618,211,Switzerland,7005,May,2000,2000,2.784
198619,211,Switzerland,7005,May,2001,2001,2.977
198620,211,Switzerland,7005,May,2002,2002,0.779
198621,211,Switzerland,7005,May,2003,2003,2.667
198622,211,Switzerland,7005,May,2004,2004,-0.298
198623,211,Switzerland,7005,May,2005,2005,1.682
198624,211,Switzerland,7005,May,2006,2006,1.274
198625,211,Switzerland,7005,May,2007,2007,2.368
198626,211,Switzerland,7005,May,2008,2008,2.543
198627,211,Switzerland,7005,May,2009,2009,3.236
198628,211,Switzerland,7005,May,2010,2010,-0.26
198629,211,Switzerland,7005,May,2011,2011,2.877
198630,211,Switzerland,7005,May,2012,2012,1.954
198631,211,Switzerland,7005,May,2013,2013,-0.849
198632,211,Switzerland,7005,May,2014,2014,0.464
198633,211,Switzerland,7005,May,2015,2015,1.759
198634,211,Switzerland,7005,May,2016,2016,0.425
198635,211,Switzerland,7005,May,2017,2017,2.222
198636,211,Switzerland,7005,May,2018,2018,3.056
198637,211,Switzerland,7005,May,2019,2019,-1.114
198638,211,Switzerland,7005,May,2020,2020,1.6
198639,211,Switzerland,7006,June,1961,1961,0.719
198640,211,Switzerland,7006,June,1962,1962,-0.705
198641,211,Switzerland,7006,June,1963,1963,-0.08
198642,211,Switzerland,7006,June,1964,1964,1.545
198643,211,Switzerland,7006,June,1965,1965,0.456
198644,211,Switzerland,7006,June,1966,1966,1.176
198645,211,Switzerland,7006,June,1967,1967,-0.793
198646,211,Switzerland,7006,June,1968,1968,-0.138
198647,211,Switzerland,7006,June,1969,1969,-1.58
198648,211,Switzerland,7006,June,1970,1970,1.398
198649,211,Switzerland,7006,June,1971,1971,-1.219
198650,211,Switzerland,7006,June,1972,1972,-0.933
198651,211,Switzerland,7006,June,1973,1973,0.829
198652,211,Switzerland,7006,June,1974,1974,-1.143
198653,211,Switzerland,7006,June,1975,1975,-1.076
198654,211,Switzerland,7006,June,1976,1976,2.229
198655,211,Switzerland,7006,June,1977,1977,-0.337
198656,211,Switzerland,7006,June,1978,1978,-0.892
198657,211,Switzerland,7006,June,1979,1979,0.975
198658,211,Switzerland,7006,June,1980,1980,-1.298
198659,211,Switzerland,7006,June,1981,1981,0.264
198660,211,Switzerland,7006,June,1982,1982,1.334
198661,211,Switzerland,7006,June,1983,1983,1.017
198662,211,Switzerland,7006,June,1984,1984,-0.675
198663,211,Switzerland,7006,June,1985,1985,-1.101
198664,211,Switzerland,7006,June,1986,1986,0.54
198665,211,Switzerland,7006,June,1987,1987,-0.958
198666,211,Switzerland,7006,June,1988,1988,-0.149
198667,211,Switzerland,7006,June,1989,1989,-0.323
198668,211,Switzerland,7006,June,1990,1990,-0.036
198669,211,Switzerland,7006,June,1991,1991,-0.54
198670,211,Switzerland,7006,June,1992,1992,0.137
198671,211,Switzerland,7006,June,1993,1993,1.263
198672,211,Switzerland,7006,June,1994,1994,1.253
198673,211,Switzerland,7006,June,1995,1995,-0.831
198674,211,Switzerland,7006,June,1996,1996,1.584
198675,211,Switzerland,7006,June,1997,1997,0.43
198676,211,Switzerland,7006,June,1998,1998,1.661
198677,211,Switzerland,7006,June,1999,1999,0.136
198678,211,Switzerland,7006,June,2000,2000,2.354
198679,211,Switzerland,7006,June,2001,2001,-0.026
198680,211,Switzerland,7006,June,2002,2002,3.208
198681,211,Switzerland,7006,June,2003,2003,6.167
198682,211,Switzerland,7006,June,2004,2004,1.116
198683,211,Switzerland,7006,June,2005,2005,2.697
198684,211,Switzerland,7006,June,2006,2006,2.245
198685,211,Switzerland,7006,June,2007,2007,1.978
198686,211,Switzerland,7006,June,2008,2008,1.906
198687,211,Switzerland,7006,June,2009,2009,1.144
198688,211,Switzerland,7006,June,2010,2010,1.473
198689,211,Switzerland,7006,June,2011,2011,1.481
198690,211,Switzerland,7006,June,2012,2012,2.29
198691,211,Switzerland,7006,June,2013,2013,0.725
198692,211,Switzerland,7006,June,2014,2014,2.217
198693,211,Switzerland,7006,June,2015,2015,2.672
198694,211,Switzerland,7006,June,2016,2016,1.427
198695,211,Switzerland,7006,June,2017,2017,4.095
198696,211,Switzerland,7006,June,2018,2018,2.803
198697,211,Switzerland,7006,June,2019,2019,4.159
198698,211,Switzerland,7006,June,2020,2020,1.207
198699,211,Switzerland,7007,July,1961,1961,-1.155
198700,211,Switzerland,7007,July,1962,1962,-0.745
198701,211,Switzerland,7007,July,1963,1963,0.898
198702,211,Switzerland,7007,July,1964,1964,1.569
198703,211,Switzerland,7007,July,1965,1965,-1.173
198704,211,Switzerland,7007,July,1966,1966,-1.573
198705,211,Switzerland,7007,July,1967,1967,1.841
198706,211,Switzerland,7007,July,1968,1968,-0.4
198707,211,Switzerland,7007,July,1969,1969,0.87
198708,211,Switzerland,7007,July,1970,1970,-0.329
198709,211,Switzerland,7007,July,1971,1971,1.326
198710,211,Switzerland,7007,July,1972,1972,-0.239
198711,211,Switzerland,7007,July,1973,1973,-0.292
198712,211,Switzerland,7007,July,1974,1974,-0.411
198713,211,Switzerland,7007,July,1975,1975,0.436
198714,211,Switzerland,7007,July,1976,1976,1.479
198715,211,Switzerland,7007,July,1977,1977,-0.383
198716,211,Switzerland,7007,July,1978,1978,-1.001
198717,211,Switzerland,7007,July,1979,1979,-0.279
198718,211,Switzerland,7007,July,1980,1980,-2.006
198719,211,Switzerland,7007,July,1981,1981,-1.044
198720,211,Switzerland,7007,July,1982,1982,1.847
198721,211,Switzerland,7007,July,1983,1983,4.096
198722,211,Switzerland,7007,July,1984,1984,0.211
198723,211,Switzerland,7007,July,1985,1985,1.632
198724,211,Switzerland,7007,July,1986,1986,0.129
198725,211,Switzerland,7007,July,1987,1987,0.897
198726,211,Switzerland,7007,July,1988,1988,0.682
198727,211,Switzerland,7007,July,1989,1989,1.056
198728,211,Switzerland,7007,July,1990,1990,0.795
198729,211,Switzerland,7007,July,1991,1991,2.224
198730,211,Switzerland,7007,July,1992,1992,1.405
198731,211,Switzerland,7007,July,1993,1993,-0.386
198732,211,Switzerland,7007,July,1994,1994,3.584
198733,211,Switzerland,7007,July,1995,1995,3.154
198734,211,Switzerland,7007,July,1996,1996,-0.327
198735,211,Switzerland,7007,July,1997,1997,-0.38
198736,211,Switzerland,7007,July,1998,1998,1.184
198737,211,Switzerland,7007,July,1999,1999,1.479
198738,211,Switzerland,7007,July,2000,2000,-1.061
198739,211,Switzerland,7007,July,2001,2001,1.217
198740,211,Switzerland,7007,July,2002,2002,0.647
198741,211,Switzerland,7007,July,2003,2003,2.579
198742,211,Switzerland,7007,July,2004,2004,0.765
198743,211,Switzerland,7007,July,2005,2005,1.249
198744,211,Switzerland,7007,July,2006,2006,4.648
198745,211,Switzerland,7007,July,2007,2007,0.681
198746,211,Switzerland,7007,July,2008,2008,0.93
198747,211,Switzerland,7007,July,2009,2009,1.551
198748,211,Switzerland,7007,July,2010,2010,2.98
198749,211,Switzerland,7007,July,2011,2011,-0.695
198750,211,Switzerland,7007,July,2012,2012,1.137
198751,211,Switzerland,7007,July,2013,2013,3.034
198752,211,Switzerland,7007,July,2014,2014,0.554
198753,211,Switzerland,7007,July,2015,2015,4.514
198754,211,Switzerland,7007,July,2016,2016,2.127
198755,211,Switzerland,7007,July,2017,2017,2.281
198756,211,Switzerland,7007,July,2018,2018,3.283
198757,211,Switzerland,7007,July,2019,2019,3.203
198758,211,Switzerland,7007,July,2020,2020,2.415
198759,211,Switzerland,7008,August,1961,1961,0.045
198760,211,Switzerland,7008,August,1962,1962,1.721
198761,211,Switzerland,7008,August,1963,1963,-0.801
198762,211,Switzerland,7008,August,1964,1964,-0.06
198763,211,Switzerland,7008,August,1965,1965,-0.905
198764,211,Switzerland,7008,August,1966,1966,-1.18
198765,211,Switzerland,7008,August,1967,1967,0.398
198766,211,Switzerland,7008,August,1968,1968,-1.285
198767,211,Switzerland,7008,August,1969,1969,-0.418
198768,211,Switzerland,7008,August,1970,1970,0.463
198769,211,Switzerland,7008,August,1971,1971,1.786
198770,211,Switzerland,7008,August,1972,1972,-0.518
198771,211,Switzerland,7008,August,1973,1973,1.94
198772,211,Switzerland,7008,August,1974,1974,1.493
198773,211,Switzerland,7008,August,1975,1975,0.928
198774,211,Switzerland,7008,August,1976,1976,-1.041
198775,211,Switzerland,7008,August,1977,1977,-0.973
198776,211,Switzerland,7008,August,1978,1978,-0.971
198777,211,Switzerland,7008,August,1979,1979,-0.884
198778,211,Switzerland,7008,August,1980,1980,1.126
198779,211,Switzerland,7008,August,1981,1981,0.665
198780,211,Switzerland,7008,August,1982,1982,0.199
198781,211,Switzerland,7008,August,1983,1983,1.252
198782,211,Switzerland,7008,August,1984,1984,0.089
198783,211,Switzerland,7008,August,1985,1985,0.545
198784,211,Switzerland,7008,August,1986,1986,0.543
198785,211,Switzerland,7008,August,1987,1987,0.569
198786,211,Switzerland,7008,August,1988,1988,1.284
198787,211,Switzerland,7008,August,1989,1989,1.021
198788,211,Switzerland,7008,August,1990,1990,1.879
198789,211,Switzerland,7008,August,1991,1991,2.664
198790,211,Switzerland,7008,August,1992,1992,3.69
198791,211,Switzerland,7008,August,1993,1993,1.248
198792,211,Switzerland,7008,August,1994,1994,2.634
198793,211,Switzerland,7008,August,1995,1995,0.89
198794,211,Switzerland,7008,August,1996,1996,0.179
198795,211,Switzerland,7008,August,1997,1997,2.505
198796,211,Switzerland,7008,August,1998,1998,1.82
198797,211,Switzerland,7008,August,1999,1999,1.376
198798,211,Switzerland,7008,August,2000,2000,2.099
198799,211,Switzerland,7008,August,2001,2001,2.6
198800,211,Switzerland,7008,August,2002,2002,0.849
198801,211,Switzerland,7008,August,2003,2003,5.546
198802,211,Switzerland,7008,August,2004,2004,1.847
198803,211,Switzerland,7008,August,2005,2005,-0.27
198804,211,Switzerland,7008,August,2006,2006,-1.289
198805,211,Switzerland,7008,August,2007,2007,0.484
198806,211,Switzerland,7008,August,2008,2008,1.294
198807,211,Switzerland,7008,August,2009,2009,3.166
198808,211,Switzerland,7008,August,2010,2010,0.581
198809,211,Switzerland,7008,August,2011,2011,2.558
198810,211,Switzerland,7008,August,2012,2012,3.036
198811,211,Switzerland,7008,August,2013,2013,1.9
198812,211,Switzerland,7008,August,2014,2014,-0.095
198813,211,Switzerland,7008,August,2015,2015,3.217
198814,211,Switzerland,7008,August,2016,2016,2.24
198815,211,Switzerland,7008,August,2017,2017,3.0
198816,211,Switzerland,7008,August,2018,2018,3.71
198817,211,Switzerland,7008,August,2019,2019,2.875
198818,211,Switzerland,7008,August,2020,2020,3.144
198819,211,Switzerland,7009,September,1961,1961,3.374
198820,211,Switzerland,7009,September,1962,1962,-0.082
198821,211,Switzerland,7009,September,1963,1963,0.247
198822,211,Switzerland,7009,September,1964,1964,0.517
198823,211,Switzerland,7009,September,1965,1965,-1.812
198824,211,Switzerland,7009,September,1966,1966,1.102
198825,211,Switzerland,7009,September,1967,1967,-0.327
198826,211,Switzerland,7009,September,1968,1968,-0.811
198827,211,Switzerland,7009,September,1969,1969,0.655
198828,211,Switzerland,7009,September,1970,1970,0.975
198829,211,Switzerland,7009,September,1971,1971,-0.84
198830,211,Switzerland,7009,September,1972,1972,-3.06
198831,211,Switzerland,7009,September,1973,1973,1.044
198832,211,Switzerland,7009,September,1974,1974,-0.408
198833,211,Switzerland,7009,September,1975,1975,1.794
198834,211,Switzerland,7009,September,1976,1976,-1.539
198835,211,Switzerland,7009,September,1977,1977,-1.278
198836,211,Switzerland,7009,September,1978,1978,-0.348
198837,211,Switzerland,7009,September,1979,1979,0.034
198838,211,Switzerland,7009,September,1980,1980,1.067
198839,211,Switzerland,7009,September,1981,1981,0.419
198840,211,Switzerland,7009,September,1982,1982,2.092
198841,211,Switzerland,7009,September,1983,1983,0.704
198842,211,Switzerland,7009,September,1984,1984,-1.319
198843,211,Switzerland,7009,September,1985,1985,1.764
198844,211,Switzerland,7009,September,1986,1986,0.077
198845,211,Switzerland,7009,September,1987,1987,2.906
198846,211,Switzerland,7009,September,1988,1988,0.053
198847,211,Switzerland,7009,September,1989,1989,0.186
198848,211,Switzerland,7009,September,1990,1990,-0.531
198849,211,Switzerland,7009,September,1991,1991,2.256
198850,211,Switzerland,7009,September,1992,1992,0.423
198851,211,Switzerland,7009,September,1993,1993,-0.851
198852,211,Switzerland,7009,September,1994,1994,-0.044
198853,211,Switzerland,7009,September,1995,1995,-1.846
198854,211,Switzerland,7009,September,1996,1996,-2.732
198855,211,Switzerland,7009,September,1997,1997,1.654
198856,211,Switzerland,7009,September,1998,1998,-0.268
198857,211,Switzerland,7009,September,1999,1999,2.427
198858,211,Switzerland,7009,September,2000,2000,1.116
198859,211,Switzerland,7009,September,2001,2001,-2.264
198860,211,Switzerland,7009,September,2002,2002,-0.817
198861,211,Switzerland,7009,September,2003,2003,0.573
198862,211,Switzerland,7009,September,2004,2004,1.133
198863,211,Switzerland,7009,September,2005,2005,1.439
198864,211,Switzerland,7009,September,2006,2006,2.974
198865,211,Switzerland,7009,September,2007,2007,-0.888
198866,211,Switzerland,7009,September,2008,2008,-1.016
198867,211,Switzerland,7009,September,2009,2009,1.735
198868,211,Switzerland,7009,September,2010,2010,-0.638
198869,211,Switzerland,7009,September,2011,2011,2.666
198870,211,Switzerland,7009,September,2012,2012,0.656
198871,211,Switzerland,7009,September,2013,2013,0.936
198872,211,Switzerland,7009,September,2014,2014,1.369
198873,211,Switzerland,7009,September,2015,2015,-0.393
198874,211,Switzerland,7009,September,2016,2016,2.998
198875,211,Switzerland,7009,September,2017,2017,-0.848
198876,211,Switzerland,7009,September,2018,2018,2.715
198877,211,Switzerland,7009,September,2019,2019,1.48
198878,211,Switzerland,7009,September,2020,2020,2.006
198879,211,Switzerland,7010,October,1961,1961,1.201
198880,211,Switzerland,7010,October,1962,1962,0.491
198881,211,Switzerland,7010,October,1963,1963,-0.032
198882,211,Switzerland,7010,October,1964,1964,-1.552
198883,211,Switzerland,7010,October,1965,1965,0.188
198884,211,Switzerland,7010,October,1966,1966,2.514
198885,211,Switzerland,7010,October,1967,1967,2.482
198886,211,Switzerland,7010,October,1968,1968,1.846
198887,211,Switzerland,7010,October,1969,1969,1.462
198888,211,Switzerland,7010,October,1970,1970,-0.265
198889,211,Switzerland,7010,October,1971,1971,0.836
198890,211,Switzerland,7010,October,1972,1972,-1.325
198891,211,Switzerland,7010,October,1973,1973,-0.963
198892,211,Switzerland,7010,October,1974,1974,-4.737
198893,211,Switzerland,7010,October,1975,1975,-0.957
198894,211,Switzerland,7010,October,1976,1976,1.049
198895,211,Switzerland,7010,October,1977,1977,1.653
198896,211,Switzerland,7010,October,1978,1978,-0.13
198897,211,Switzerland,7010,October,1979,1979,1.142
198898,211,Switzerland,7010,October,1980,1980,-0.753
198899,211,Switzerland,7010,October,1981,1981,-0.242
198900,211,Switzerland,7010,October,1982,1982,0.048
198901,211,Switzerland,7010,October,1983,1983,0.643
198902,211,Switzerland,7010,October,1984,1984,0.808
198903,211,Switzerland,7010,October,1985,1985,1.035
198904,211,Switzerland,7010,October,1986,1986,1.648
198905,211,Switzerland,7010,October,1987,1987,1.431
198906,211,Switzerland,7010,October,1988,1988,1.935
198907,211,Switzerland,7010,October,1989,1989,1.245
198908,211,Switzerland,7010,October,1990,1990,2.047
198909,211,Switzerland,7010,October,1991,1991,-0.656
198910,211,Switzerland,7010,October,1992,1992,-1.533
198911,211,Switzerland,7010,October,1993,1993,-0.707
198912,211,Switzerland,7010,October,1994,1994,0.342
198913,211,Switzerland,7010,October,1995,1995,3.445
198914,211,Switzerland,7010,October,1996,1996,0.261
198915,211,Switzerland,7010,October,1997,1997,0.308
198916,211,Switzerland,7010,October,1998,1998,0.321
198917,211,Switzerland,7010,October,1999,1999,0.84
198918,211,Switzerland,7010,October,2000,2000,1.243
198919,211,Switzerland,7010,October,2001,2001,4.023
198920,211,Switzerland,7010,October,2002,2002,0.766
198921,211,Switzerland,7010,October,2003,2003,-1.954
198922,211,Switzerland,7010,October,2004,2004,2.344
198923,211,Switzerland,7010,October,2005,2005,2.198
198924,211,Switzerland,7010,October,2006,2006,3.463
198925,211,Switzerland,7010,October,2007,2007,0.391
198926,211,Switzerland,7010,October,2008,2008,1.018
198927,211,Switzerland,7010,October,2009,2009,0.445
198928,211,Switzerland,7010,October,2010,2010,-0.174
198929,211,Switzerland,7010,October,2011,2011,0.946
198930,211,Switzerland,7010,October,2012,2012,1.132
198931,211,Switzerland,7010,October,2013,2013,2.446
198932,211,Switzerland,7010,October,2014,2014,3.198
198933,211,Switzerland,7010,October,2015,2015,0.196
198934,211,Switzerland,7010,October,2016,2016,-0.085
198935,211,Switzerland,7010,October,2017,2017,2.253
198936,211,Switzerland,7010,October,2018,2018,2.438
198937,211,Switzerland,7010,October,2019,2019,2.829
198938,211,Switzerland,7010,October,2020,2020,0.202
198939,211,Switzerland,7011,November,1961,1961,-0.116
198940,211,Switzerland,7011,November,1962,1962,-1.651
198941,211,Switzerland,7011,November,1963,1963,2.801
198942,211,Switzerland,7011,November,1964,1964,1.019
198943,211,Switzerland,7011,November,1965,1965,-0.557
198944,211,Switzerland,7011,November,1966,1966,-2.106
198945,211,Switzerland,7011,November,1967,1967,0.742
198946,211,Switzerland,7011,November,1968,1968,0.26
198947,211,Switzerland,7011,November,1969,1969,0.557
198948,211,Switzerland,7011,November,1970,1970,1.77
198949,211,Switzerland,7011,November,1971,1971,-0.974
198950,211,Switzerland,7011,November,1972,1972,0.447
198951,211,Switzerland,7011,November,1973,1973,-0.135
198952,211,Switzerland,7011,November,1974,1974,0.073
198953,211,Switzerland,7011,November,1975,1975,-0.312
198954,211,Switzerland,7011,November,1976,1976,0.083
198955,211,Switzerland,7011,November,1977,1977,0.329
198956,211,Switzerland,7011,November,1978,1978,-0.275
198957,211,Switzerland,7011,November,1979,1979,-0.445
198958,211,Switzerland,7011,November,1980,1980,-1.02
198959,211,Switzerland,7011,November,1981,1981,0.038
198960,211,Switzerland,7011,November,1982,1982,1.614
198961,211,Switzerland,7011,November,1983,1983,-0.114
198962,211,Switzerland,7011,November,1984,1984,2.147
198963,211,Switzerland,7011,November,1985,1985,-2.716
198964,211,Switzerland,7011,November,1986,1986,1.351
198965,211,Switzerland,7011,November,1987,1987,0.869
198966,211,Switzerland,7011,November,1988,1988,-1.098
198967,211,Switzerland,7011,November,1989,1989,-0.549
198968,211,Switzerland,7011,November,1990,1990,0.081
198969,211,Switzerland,7011,November,1991,1991,-0.06
198970,211,Switzerland,7011,November,1992,1992,2.142
198971,211,Switzerland,7011,November,1993,1993,-1.834
198972,211,Switzerland,7011,November,1994,1994,3.761
198973,211,Switzerland,7011,November,1995,1995,-0.059
198974,211,Switzerland,7011,November,1996,1996,0.554
198975,211,Switzerland,7011,November,1997,1997,0.97
198976,211,Switzerland,7011,November,1998,1998,-2.223
198977,211,Switzerland,7011,November,1999,1999,-1.219
198978,211,Switzerland,7011,November,2000,2000,1.457
198979,211,Switzerland,7011,November,2001,2001,-0.699
198980,211,Switzerland,7011,November,2002,2002,2.537
198981,211,Switzerland,7011,November,2003,2003,1.961
198982,211,Switzerland,7011,November,2004,2004,0.344
198983,211,Switzerland,7011,November,2005,2005,-0.105
198984,211,Switzerland,7011,November,2006,2006,2.848
198985,211,Switzerland,7011,November,2007,2007,-0.593
198986,211,Switzerland,7011,November,2008,2008,0.653
198987,211,Switzerland,7011,November,2009,2009,2.901
198988,211,Switzerland,7011,November,2010,2010,0.935
198989,211,Switzerland,7011,November,2011,2011,2.185
198990,211,Switzerland,7011,November,2012,2012,2.119
198991,211,Switzerland,7011,November,2013,2013,0.378
198992,211,Switzerland,7011,November,2014,2014,3.496
198993,211,Switzerland,7011,November,2015,2015,3.325
198994,211,Switzerland,7011,November,2016,2016,1.053
198995,211,Switzerland,7011,November,2017,2017,0.595
198996,211,Switzerland,7011,November,2018,2018,2.123
198997,211,Switzerland,7011,November,2019,2019,1.261
198998,211,Switzerland,7011,November,2020,2020,2.684
198999,211,Switzerland,7012,December,1961,1961,0.523
199000,211,Switzerland,7012,December,1962,1962,-3.335
199001,211,Switzerland,7012,December,1963,1963,-2.499
199002,211,Switzerland,7012,December,1964,1964,-0.763
199003,211,Switzerland,7012,December,1965,1965,1.342
199004,211,Switzerland,7012,December,1966,1966,0.22
199005,211,Switzerland,7012,December,1967,1967,-1.605
199006,211,Switzerland,7012,December,1968,1968,-1.427
199007,211,Switzerland,7012,December,1969,1969,-4.033
199008,211,Switzerland,7012,December,1970,1970,-1.159
199009,211,Switzerland,7012,December,1971,1971,1.319
199010,211,Switzerland,7012,December,1972,1972,-0.021
199011,211,Switzerland,7012,December,1973,1973,-0.589
199012,211,Switzerland,7012,December,1974,1974,2.506
199013,211,Switzerland,7012,December,1975,1975,-0.401
199014,211,Switzerland,7012,December,1976,1976,-1.594
199015,211,Switzerland,7012,December,1977,1977,0.934
199016,211,Switzerland,7012,December,1978,1978,0.909
199017,211,Switzerland,7012,December,1979,1979,2.304
199018,211,Switzerland,7012,December,1980,1980,-1.418
199019,211,Switzerland,7012,December,1981,1981,-0.774
199020,211,Switzerland,7012,December,1982,1982,1.499
199021,211,Switzerland,7012,December,1983,1983,0.339
199022,211,Switzerland,7012,December,1984,1984,0.988
199023,211,Switzerland,7012,December,1985,1985,2.437
199024,211,Switzerland,7012,December,1986,1986,0.647
199025,211,Switzerland,7012,December,1987,1987,1.936
199026,211,Switzerland,7012,December,1988,1988,1.702
199027,211,Switzerland,7012,December,1989,1989,1.648
199028,211,Switzerland,7012,December,1990,1990,-1.268
199029,211,Switzerland,7012,December,1991,1991,-0.714
199030,211,Switzerland,7012,December,1992,1992,0.951
199031,211,Switzerland,7012,December,1993,1993,2.209
199032,211,Switzerland,7012,December,1994,1994,2.53
199033,211,Switzerland,7012,December,1995,1995,0.0
199034,211,Switzerland,7012,December,1996,1996,-0.449
199035,211,Switzerland,7012,December,1997,1997,1.577
199036,211,Switzerland,7012,December,1998,1998,0.195
199037,211,Switzerland,7012,December,1999,1999,0.537
199038,211,Switzerland,7012,December,2000,2000,3.122
199039,211,Switzerland,7012,December,2001,2001,-1.345
199040,211,Switzerland,7012,December,2002,2002,2.641
199041,211,Switzerland,7012,December,2003,2003,1.211
199042,211,Switzerland,7012,December,2004,2004,0.497
199043,211,Switzerland,7012,December,2005,2005,-1.509
199044,211,Switzerland,7012,December,2006,2006,2.355
199045,211,Switzerland,7012,December,2007,2007,0.209
199046,211,Switzerland,7012,December,2008,2008,0.107
199047,211,Switzerland,7012,December,2009,2009,0.182
199048,211,Switzerland,7012,December,2010,2010,-1.73
199049,211,Switzerland,7012,December,2011,2011,2.521
199050,211,Switzerland,7012,December,2012,2012,0.903
199051,211,Switzerland,7012,December,2013,2013,1.924
199052,211,Switzerland,7012,December,2014,2014,2.181
199053,211,Switzerland,7012,December,2015,2015,4.494
199054,211,Switzerland,7012,December,2016,2016,1.43
199055,211,Switzerland,7012,December,2017,2017,0.606
199056,211,Switzerland,7012,December,2018,2018,2.552
199057,211,Switzerland,7012,December,2019,2019,3.158
199058,211,Switzerland,7012,December,2020,2020,1.779
199059,211,Switzerland,7016,Dec?Jan?Feb,1961,1961,1.175
199060,211,Switzerland,7016,Dec?Jan?Feb,1962,1962,0.462
199061,211,Switzerland,7016,Dec?Jan?Feb,1963,1963,-4.338
199062,211,Switzerland,7016,Dec?Jan?Feb,1964,1964,-1.01
199063,211,Switzerland,7016,Dec?Jan?Feb,1965,1965,-1.11
199064,211,Switzerland,7016,Dec?Jan?Feb,1966,1966,1.298
199065,211,Switzerland,7016,Dec?Jan?Feb,1967,1967,0.552
199066,211,Switzerland,7016,Dec?Jan?Feb,1968,1968,-0.513
199067,211,Switzerland,7016,Dec?Jan?Feb,1969,1969,-1.018
199068,211,Switzerland,7016,Dec?Jan?Feb,1970,1970,-1.416
199069,211,Switzerland,7016,Dec?Jan?Feb,1971,1971,-0.664
199070,211,Switzerland,7016,Dec?Jan?Feb,1972,1972,1.294
199071,211,Switzerland,7016,Dec?Jan?Feb,1973,1973,-0.27
199072,211,Switzerland,7016,Dec?Jan?Feb,1974,1974,1.611
199073,211,Switzerland,7016,Dec?Jan?Feb,1975,1975,2.457
